Student_ID,Age,Gender,Study_Hours,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Productivity_Score,Cognitive_Test_Score,Stress_Level,Device_Type,Screen_Time_Category,Social_Media_Category
290,20.0,Male,5.76,5.93,3.68,7.83,83.0,80.0,High,Laptop,Medium,Medium
291,20.0,Male,4.61,4.25,1.78,7.52,98.0,90.0,Medium,Laptop,Medium,Low
292,20.0,Female,4.06,5.93,2.04,6.19,95.0,98.0,Medium,Mobile,Medium,Medium
293,20.0,Male,4.78,8.02,3.52,6.89,84.0,85.0,High,Mobile,High,Medium
294,22.0,Male,6.31,5.91,2.92,7.21,93.0,93.0,Medium,Tablet,Medium,Medium
295,21.0,Male,5.01,8.76,4.86,5.97,80.0,82.0,High,Mobile,High,Medium
296,19.0,Male,5.5,4.66,2.69,7.73,96.0,92.0,Medium,Tablet,Medium,Medium
297,22.0,Male,5.84,5.93,3.75,5.69,94.0,94.0,Medium,Mobile,Medium,Medium
298,21.0,Male,2.99,4.16,2.48,8.16,100.0,97.0,Medium,Mobile,Medium,Medium
299,22.0,Female,3.87,5.93,3.5,6.3,87.0,87.0,Medium,Mobile,Medium,Medium
300,21.0,Male,4.29,3.04,1.59,6.8,100.0,100.0,Low,Mobile,Medium,Low
301,19.0,Female,6.26,5.02,2.72,7.1,97.0,91.0,Medium,Laptop,Medium,Medium
302,20.0,Male,4.9,3.13,1.64,7.92,100.0,100.0,Low,Tablet,Medium,Low
303,22.0,Male,5.1,7.39,4.82,6.85,92.0,82.0,High,Tablet,High,Medium
304,21.0,Female,4.71,7.43,3.48,6.12,81.0,91.0,High,Laptop,High,Medium
305,20.0,Female,4.5,2.54,1.02,7.29,100.0,100.0,Low,Laptop,Low,Low
306,21.0,Male,2.99,8.67,5.16,5.56,73.0,80.0,High,Laptop,High,High
307,22.0,Female,4.56,10.99,5.06,5.82,71.0,84.0,Very High,Laptop,High,High
308,20.0,Female,3.54,6.09,4.06,7.84,86.0,97.0,Medium,Mobile,High,Medium
309,21.0,Female,5.03,4.72,3.1,7.25,98.0,99.0,Medium,Mobile,Medium,Medium
310,20.0,Male,1.87,11.65,4.93,6.56,64.0,69.0,Very High,Laptop,High,Medium
311,20.0,Male,4.92,3.36,1.45,8.69,99.0,100.0,Low,Laptop,Medium,Low
312,22.0,Male,4.43,6.04,3.31,6.52,92.0,93.0,Medium,Laptop,High,Medium
313,22.0,Female,3.45,6.36,3.71,6.78,84.0,86.0,Medium,Laptop,High,Medium
314,22.0,Male,2.54,8.69,4.19,8.2,71.0,92.0,High,Mobile,High,Medium
315,22.0,Female,4.63,6.72,4.13,8.01,90.0,99.0,Medium,Laptop,High,Medium
316,21.0,Male,3.79,5.0,2.89,5.86,97.0,93.0,Medium,Tablet,Medium,Medium
317,22.0,Male,4.1,4.1,2.04,7.69,84.0,100.0,Medium,Mobile,Medium,Medium
318,20.0,Female,3.58,5.32,2.17,7.14,92.0,99.0,Medium,Tablet,Medium,Medium
319,21.0,Male,5.01,3.99,2.49,8.06,96.0,97.0,Low,Mobile,Medium,Medium
320,20.0,Female,5.6,6.1,2.83,6.38,83.0,86.0,Medium,Laptop,High,Medium
321,21.0,Female,6.65,4.87,3.17,6.55,97.0,90.0,Medium,Laptop,Medium,Medium
322,21.0,Female,4.53,3.01,1.58,7.06,100.0,96.0,Low,Mobile,Medium,Low
323,19.0,Female,6.33,5.93,4.88,6.04,85.0,77.0,High,Mobile,Medium,Medium
324,24.0,Female,3.59,5.0,3.31,7.85,95.0,100.0,Medium,Mobile,Medium,Medium
325,19.0,Female,6.56,3.46,2.28,6.56,100.0,96.0,Low,Mobile,Medium,Medium
326,19.0,Female,3.74,5.66,2.89,6.57,86.0,93.0,Medium,Mobile,Medium,Medium
327,22.0,Male,3.41,6.14,2.84,5.54,88.0,91.0,Medium,Mobile,High,Medium
328,22.0,Male,4.65,2.51,1.59,8.5,100.0,100.0,Low,Tablet,Low,Low
329,21.0,Male,4.24,6.66,3.53,7.88,93.0,98.0,Medium,Mobile,High,Medium
330,21.0,Male,5.82,3.91,1.79,7.16,97.0,100.0,Low,Mobile,Medium,Low
331,20.0,Female,4.28,9.42,6.32,6.08,75.0,76.0,High,Tablet,High,High
332,19.0,Female,3.05,7.05,3.24,7.15,80.0,86.0,High,Tablet,High,Medium
333,21.0,Female,3.55,5.2,2.12,8.34,94.0,96.0,Medium,Laptop,Medium,Medium
334,19.0,Male,3.85,4.51,1.83,7.62,100.0,100.0,Medium,Mobile,Medium,Low
335,22.0,Female,4.43,5.79,3.4,6.48,85.0,88.0,Medium,Mobile,Medium,Medium
336,20.0,Male,3.88,7.23,4.33,5.46,83.0,82.0,High,Mobile,High,Medium
337,19.0,Female,3.37,5.95,2.94,6.12,82.0,89.0,Medium,Mobile,Medium,Medium
338,20.0,Female,4.95,5.57,2.76,7.14,94.0,97.0,Medium,Laptop,Medium,Medium
339,21.0,Male,7.18,6.12,3.07,6.45,98.0,91.0,Medium,Mobile,High,Medium
340,20.0,Male,4.26,4.79,2.89,7.4,90.0,92.0,Medium,Laptop,Medium,Medium
341,19.0,Male,4.19,5.31,2.22,6.7,88.0,87.0,Medium,Mobile,Medium,Medium
342,21.0,Female,6.42,1.83,1.24,6.99,100.0,100.0,Low,Mobile,Low,Low
343,21.0,Female,3.24,7.95,3.71,5.67,79.0,83.0,High,Mobile,High,Medium
344,20.0,Female,5.12,6.6,4.62,8.13,86.0,92.0,Medium,Laptop,High,Medium
345,20.0,Male,4.1,4.45,2.01,8.02,89.0,97.0,Medium,Mobile,Medium,Medium
346,21.0,Male,5.56,9.8,6.19,7.62,78.0,83.0,High,Mobile,High,High
347,18.0,Female,4.86,6.17,2.88,7.4,92.0,100.0,Medium,Mobile,High,Medium
348,18.0,Female,4.38,3.93,1.67,7.07,91.0,93.0,Low,Mobile,Medium,Low
349,19.0,Male,3.28,7.71,5.11,7.72,82.0,80.0,High,Laptop,High,High
350,20.0,Male,3.64,6.8,4.47,6.81,81.0,91.0,Medium,Mobile,High,Medium
351,21.0,Female,5.91,6.79,3.54,7.02,91.0,93.0,Medium,Mobile,High,Medium
352,23.0,Male,3.23,5.15,3.15,7.14,98.0,94.0,Medium,Laptop,Medium,Medium
353,22.0,Male,3.43,6.9,3.91,4.46,77.0,84.0,Medium,Mobile,High,Medium
354,20.0,Male,3.98,5.48,3.59,8.39,100.0,91.0,Medium,Mobile,Medium,Medium
355,20.0,Female,4.15,7.11,3.52,7.17,94.0,88.0,High,Mobile,High,Medium
356,19.0,Female,5.32,2.19,1.22,8.03,100.0,100.0,Low,Mobile,Low,Low
357,20.0,Female,2.97,5.13,2.8,7.12,86.0,99.0,Medium,Mobile,Medium,Medium
358,20.0,Female,2.99,9.44,4.78,6.44,74.0,76.0,High,Laptop,High,Medium
359,21.0,Male,4.84,4.47,2.98,6.83,96.0,93.0,Medium,Laptop,Medium,Medium
360,19.0,Male,4.11,4.79,2.15,7.74,100.0,92.0,Medium,Mobile,Medium,Medium
361,21.0,Female,5.59,5.1,2.27,6.13,93.0,96.0,Medium,Laptop,Medium,Medium
362,23.0,Male,6.33,3.57,2.05,7.63,100.0,92.0,Low,Mobile,Medium,Medium
363,20.0,Female,5.73,1.58,0.94,8.33,100.0,100.0,Low,Mobile,Low,Low
364,21.0,Male,4.91,5.54,2.54,6.93,92.0,89.0,Medium,Laptop,Medium,Medium
365,22.0,Male,1.83,6.27,3.24,7.24,78.0,98.0,Medium,Mobile,High,Medium
366,20.0,Male,4.03,5.89,4.03,6.23,89.0,93.0,Medium,Mobile,Medium,Medium
367,21.0,Male,5.79,5.71,2.71,6.29,100.0,84.0,Medium,Laptop,Medium,Medium
368,21.0,Male,3.96,6.09,3.66,7.17,77.0,88.0,Medium,Mobile,High,Medium
369,21.0,Male,3.0,8.05,5.01,7.13,71.0,87.0,High,Mobile,High,High
370,19.0,Female,7.35,5.62,3.0,5.58,100.0,91.0,Medium,Laptop,Medium,Medium
371,21.0,Male,7.03,4.85,3.3,7.65,100.0,95.0,Medium,Laptop,Medium,Medium
372,21.0,Female,5.23,5.44,3.38,6.68,95.0,90.0,Medium,Laptop,Medium,Medium
373,23.0,Female,5.52,7.16,3.85,6.61,83.0,82.0,High,Mobile,High,Medium
374,22.0,Female,0.98,8.82,5.03,5.36,78.0,81.0,High,Mobile,High,High
375,24.0,Female,3.93,4.74,2.88,6.57,95.0,100.0,Medium,Mobile,Medium,Medium
376,19.0,Female,3.88,6.2,3.58,7.73,96.0,91.0,Medium,Mobile,High,Medium
377,22.0,Male,4.01,6.68,4.43,6.89,87.0,91.0,Medium,Mobile,High,Medium
378,21.0,Male,4.51,4.01,2.03,7.09,100.0,100.0,Medium,Laptop,Medium,Medium
379,24.0,Male,1.43,6.04,2.96,6.9,80.0,89.0,Medium,Mobile,High,Medium
380,19.0,Female,5.84,3.07,1.42,7.98,100.0,100.0,Low,Mobile,Medium,Low
381,19.0,Female,6.21,2.46,1.01,8.06,100.0,100.0,Low,Mobile,Low,Low
382,20.0,Male,6.2,6.73,2.78,6.79,89.0,92.0,Medium,Tablet,High,Medium
383,18.0,Male,3.79,5.23,3.46,8.03,88.0,93.0,Medium,Laptop,Medium,Medium
384,20.0,Female,3.34,6.4,3.86,7.7,82.0,96.0,Medium,Tablet,High,Medium
385,19.0,Male,1.3,5.96,3.57,7.34,81.0,95.0,Medium,Mobile,Medium,Medium
386,21.0,Female,4.73,4.05,2.37,7.43,100.0,99.0,Medium,Mobile,Medium,Medium
387,21.0,Female,5.61,5.91,3.87,7.54,94.0,85.0,Medium,Mobile,Medium,Medium
388,23.0,Female,4.51,3.53,1.92,7.75,97.0,97.0,Low,Laptop,Medium,Low
389,22.0,Female,6.24,8.78,5.8,7.29,88.40113941018767,79.0,High,Mobile,High,High
390,20.0,Female,5.01,3.29,1.67,8.26,100.0,96.0,Low,Mobile,Medium,Low
391,19.0,Male,4.79,5.61,3.8,6.26,90.0,76.0,Medium,Mobile,Medium,Medium
392,21.0,Female,3.49,3.92,2.39,6.55,94.0,96.0,Low,Mobile,Medium,Medium
393,19.0,Female,4.5,7.14,3.41,6.21,86.0,80.0,High,Mobile,High,Medium
394,23.0,Male,2.32,5.93,3.04,7.91,98.0,91.0,Medium,Mobile,Medium,Medium
395,22.0,Male,5.64,4.96,2.78,5.95,99.0,88.0,Medium,Mobile,Medium,Medium
396,20.0,Male,4.86,7.71,3.4,6.97,75.0,79.0,High,Mobile,High,Medium
397,18.0,Male,6.11,6.06,3.5,7.28,94.0,93.0,Medium,Mobile,High,Medium
398,23.0,Female,2.97,7.03,3.48,7.72,82.0,91.0,High,Laptop,High,Medium
399,20.0,Female,5.28,4.04,1.68,7.54,100.0,97.0,Medium,Mobile,Medium,Low
400,22.0,Male,6.02,3.19,2.18,6.49,100.0,99.0,Low,Laptop,Medium,Medium
401,18.0,Male,4.97,6.21,3.68,6.19,87.0,87.0,Medium,Mobile,High,Medium
402,20.0,Female,3.65,5.36,3.55,6.18,88.40113941018767,85.0,Medium,Mobile,Medium,Medium
403,21.0,Male,1.25,7.25,4.37,6.32,73.0,88.0,High,Mobile,High,Medium
404,21.0,Male,4.96,5.84,2.96,6.89,83.0,92.0,Medium,Tablet,Medium,Medium
405,20.0,Female,4.19,6.41,3.55,5.99,82.0,87.0,Medium,Mobile,High,Medium
406,21.0,Female,4.79,2.75,1.66,8.83,92.0,100.0,Low,Mobile,Low,Low
407,19.0,Male,4.28,9.78,6.73,5.18,77.0,84.0,High,Mobile,High,High
408,20.0,Male,4.55,5.67,2.7,8.14,83.0,97.0,Medium,Mobile,Medium,Medium
409,21.0,Male,2.5,5.93,4.9,7.67,82.0,85.0,High,Mobile,Medium,Medium
410,21.0,Female,2.68,4.33,2.93,8.05,89.0,92.0,Medium,Mobile,Medium,Medium
411,22.0,Female,2.96,6.62,3.98,6.32,79.0,92.0,Medium,Mobile,High,Medium
412,19.0,Male,8.15,3.39,2.3,7.8,100.0,100.0,Low,Mobile,Medium,Medium
413,18.0,Female,5.1,6.9,3.58,5.8,87.0,86.0,Medium,Laptop,High,Medium
414,22.0,Female,4.94,5.29,3.63,7.87,89.0,100.0,Medium,Mobile,Medium,Medium
415,21.0,Male,4.26,6.06,3.7,6.93,92.0,92.0,Medium,Mobile,High,Medium
416,19.0,Male,3.78,7.4,3.05,6.39,73.0,93.0,High,Laptop,High,Medium
417,23.0,Female,6.64,3.53,2.37,6.52,100.0,92.0,Low,Laptop,Medium,Medium
418,21.0,Male,4.32,4.63,2.52,5.29,85.0,95.0,Medium,Mobile,Medium,Medium
419,22.0,Male,4.92,6.91,3.72,5.99,82.0,80.0,Medium,Mobile,High,Medium
420,21.0,Female,2.82,10.2,5.81,7.05,68.0,74.0,Very High,Laptop,High,High
421,24.0,Female,6.91,5.72,2.54,6.73,100.0,94.0,Medium,Mobile,Medium,Medium
422,23.0,Female,5.04,7.18,3.88,6.63,89.0,91.0,High,Tablet,High,Medium
423,20.0,Female,6.06,5.79,3.76,7.57,96.0,94.0,Medium,Mobile,Medium,Medium
424,22.0,Female,2.63,9.88,4.0,7.67,69.0,81.0,High,Mobile,High,Medium
425,21.0,Male,6.82,2.51,1.21,8.76,100.0,100.0,Low,Tablet,Low,Low
426,23.0,Female,4.07,6.19,2.48,6.18,78.0,92.0,Medium,Tablet,High,Medium
427,19.0,Male,5.61,2.75,1.44,6.1,100.0,96.0,Low,Mobile,Low,Low
428,22.0,Male,7.97,0.99,0.61,9.0,100.0,100.0,Low,Laptop,Low,Low
429,22.0,Female,3.07,6.59,4.22,8.7,86.0,94.0,Medium,Mobile,High,Medium
430,18.0,Female,4.66,6.28,4.29,7.09,90.0,93.0,Medium,Laptop,High,Medium
431,19.0,Male,5.2,5.43,3.16,6.1,99.0,92.0,Medium,Laptop,Medium,Medium
432,18.0,Female,5.19,5.79,2.76,7.81,98.0,97.0,Medium,Mobile,Medium,Medium
433,20.0,Male,2.1,12.2,8.26,5.67,47.0,70.0,Very High,Mobile,High,High
434,22.0,Male,7.16,5.48,3.47,7.01,98.0,92.0,Medium,Mobile,Medium,Medium
435,23.0,Male,2.64,7.02,4.02,7.51,84.0,88.0,High,Mobile,High,Medium
436,21.0,Female,6.64,4.7,2.86,7.53,97.0,89.0,Medium,Mobile,Medium,Medium
437,23.0,Female,5.78,6.59,4.46,5.93,97.0,88.0,Medium,Laptop,High,Medium
438,18.0,Male,6.93,5.52,3.39,6.84,100.0,88.0,Medium,Mobile,Medium,Medium
439,18.0,Female,2.84,5.18,2.64,7.69,92.0,94.0,Medium,Mobile,Medium,Medium
440,20.0,Male,2.37,9.64,5.92,6.68,60.0,80.0,High,Laptop,High,High
441,21.0,Female,5.59,8.35,3.44,6.74,85.0,84.0,High,Mobile,High,Medium
442,20.0,Male,2.17,6.27,3.23,7.69,94.0,92.0,Medium,Mobile,High,Medium
443,18.0,Male,3.96,1.39,0.73,7.63,100.0,100.0,Low,Mobile,Low,Low
444,20.0,Female,4.13,5.28,2.38,7.29,93.0,98.0,Medium,Mobile,Medium,Medium
445,19.0,Male,3.11,11.41,4.64,3.22,73.0,73.0,Very High,Mobile,High,Medium
446,22.0,Male,6.55,5.54,2.44,6.73,99.0,89.0,Medium,Laptop,Medium,Medium
447,21.0,Female,3.61,8.21,4.9,7.17,75.0,81.0,High,Mobile,High,Medium
448,19.0,Female,2.91,8.88,5.69,6.11,71.0,78.0,High,Laptop,High,High
449,20.0,Male,4.74,6.44,4.49,6.54,79.0,88.0,Medium,Laptop,High,Medium
450,19.0,Male,5.57,4.32,2.18,6.5,100.0,92.0,Medium,Laptop,Medium,Medium
451,20.0,Male,6.49,1.13,0.66,8.78,100.0,100.0,Low,Mobile,Low,Low
452,22.0,Male,3.88,7.37,5.02,7.16,86.0,84.0,High,Mobile,High,High
453,19.0,Male,2.64,4.37,1.97,7.99,98.0,100.0,Medium,Laptop,Medium,Low
454,21.0,Female,3.29,6.35,3.91,5.55,80.0,91.0,Medium,Mobile,High,Medium
455,20.0,Female,6.95,3.5,2.19,7.37,100.0,100.0,Low,Mobile,Medium,Medium
456,19.0,Male,4.88,5.47,2.33,6.88,91.0,92.0,Medium,Laptop,Medium,Medium
457,20.0,Male,4.09,6.07,4.0,6.76,86.0,91.0,Medium,Laptop,High,Medium
458,19.0,Male,5.68,6.54,4.21,6.4,94.0,96.0,Medium,Mobile,High,Medium
459,20.0,Male,3.81,3.77,1.55,7.17,100.0,91.0,Low,Laptop,Medium,Low
460,19.0,Female,3.51,8.39,3.59,7.2,77.0,85.0,High,Mobile,High,Medium
461,23.0,Male,5.02,4.81,1.99,5.71,90.0,91.0,Medium,Mobile,Medium,Low
462,21.0,Male,4.98,2.65,1.33,9.0,96.0,100.0,Low,Laptop,Low,Low
463,19.0,Female,4.69,5.78,3.2,7.43,87.0,100.0,Medium,Laptop,Medium,Medium
464,21.0,Male,4.25,6.07,3.4,6.95,88.0,93.0,Medium,Tablet,High,Medium
465,20.0,Female,2.72,6.32,3.04,7.66,82.0,93.0,Medium,Mobile,High,Medium
466,20.0,Male,3.9,8.72,5.87,5.29,77.0,81.0,High,Laptop,High,High
467,21.0,Female,3.05,5.53,2.82,6.56,88.40113941018767,92.0,Medium,Mobile,Medium,Medium
468,22.0,Female,4.77,5.76,2.38,6.95,91.0,86.0,Medium,Mobile,Medium,Medium
469,20.0,Female,6.81,3.79,1.86,8.53,100.0,98.0,Low,Laptop,Medium,Low
470,20.0,Female,3.67,7.64,4.27,6.63,81.0,82.0,High,Mobile,High,Medium
471,20.0,Male,2.98,6.37,3.33,7.29,75.0,90.0,Medium,Mobile,High,Medium
472,18.0,Male,4.6,5.16,2.49,6.7,89.0,99.0,Medium,Mobile,Medium,Medium
473,18.0,Female,4.64,5.93,0.96,8.15,100.0,100.0,Low,Mobile,Medium,Low
474,23.0,Female,4.35,8.89,5.74,7.76,78.0,90.0,High,Mobile,High,High
475,23.0,Male,5.06,3.54,2.47,8.29,100.0,100.0,Low,Mobile,Medium,Medium
476,20.0,Male,6.91,4.82,2.4,7.17,100.0,95.0,Medium,Mobile,Medium,Medium
477,21.0,Male,5.68,6.72,3.46,7.4,85.0,90.0,Medium,Mobile,High,Medium
478,21.0,Male,5.03,3.61,2.11,7.94,97.0,100.0,Low,Laptop,Medium,Medium
479,25.0,Male,6.26,3.01,1.85,8.0,94.0,94.0,Low,Laptop,Medium,Low
480,22.0,Female,5.3,1.75,0.91,8.74,100.0,100.0,Low,Mobile,Low,Low
481,20.0,Male,4.11,7.44,5.0,7.6,82.0,84.0,High,Mobile,High,Medium
482,19.0,Male,4.39,4.91,2.79,7.12,90.0,95.0,Medium,Laptop,Medium,Medium
483,18.0,Female,3.66,11.85,6.34,6.34,65.0,72.0,Very High,Mobile,High,High
484,21.0,Female,6.82,4.01,2.38,7.09,100.0,92.0,Medium,Mobile,Medium,Medium
485,19.0,Female,6.01,4.16,2.85,6.63,95.0,90.0,Medium,Laptop,Medium,Medium
486,18.0,Female,5.95,4.87,3.11,7.01,93.0,95.0,Medium,Mobile,Medium,Medium
487,20.0,Male,5.46,6.49,2.67,6.84,92.0,86.0,Medium,Mobile,High,Medium
488,19.0,Female,5.44,5.06,2.53,5.86,95.0,90.0,Medium,Mobile,Medium,Medium
489,23.0,Female,2.77,7.22,3.91,7.44,73.0,88.0,High,Mobile,High,Medium
490,22.0,Male,7.13,4.04,2.0,5.18,100.0,92.0,Medium,Mobile,Medium,Low
491,20.0,Female,7.49,3.24,1.98,9.0,100.0,100.0,Low,Laptop,Medium,Low
492,23.0,Female,5.3,2.4,1.55,8.92,100.0,100.0,Low,Laptop,Low,Low
493,21.0,Male,5.39,1.55,0.96,7.68,100.0,100.0,Low,Mobile,Low,Low
494,19.0,Male,5.55,4.96,3.46,7.22,91.0,91.0,Medium,Tablet,Medium,Medium
495,23.0,Male,5.34,5.4,2.6,7.36,89.0,94.0,Medium,Laptop,Medium,Medium
496,21.0,Male,4.64,4.74,3.14,6.78,88.0,100.0,Medium,Mobile,Medium,Medium
497,19.0,Male,2.25,8.49,5.35,6.66,78.0,86.0,High,Mobile,High,High
498,20.0,Female,4.13,8.46,4.3,6.39,82.0,95.0,High,Mobile,High,Medium
499,19.0,Male,5.36,5.33,3.31,7.06,89.0,95.0,Medium,Laptop,Medium,Medium
500,18.0,Female,6.45,2.41,1.04,7.86,100.0,100.0,Low,Mobile,Low,Low
501,22.0,Female,5.26,4.87,3.1,6.18,100.0,93.0,Medium,Laptop,Medium,Medium
502,23.0,Female,4.53,4.8,2.69,7.27,92.0,87.0,Medium,Mobile,Medium,Medium
503,18.0,Female,6.09,4.69,2.29,7.39,100.0,93.0,Medium,Mobile,Medium,Medium
504,21.0,Male,5.0,4.6,2.74,7.38,88.0,94.0,Medium,Mobile,Medium,Medium
505,20.0,Male,4.34,4.69,2.78,7.09,93.0,100.0,Medium,Laptop,Medium,Medium
506,20.0,Female,4.51,5.23,2.42,8.06,92.0,97.0,Medium,Mobile,Medium,Medium
507,20.0,Female,2.79,4.73,1.94,6.97,91.0,97.0,Medium,Mobile,Medium,Low
508,19.0,Female,4.16,6.42,3.4,7.1,79.0,93.0,Medium,Mobile,High,Medium
509,21.0,Male,5.11,6.72,3.84,7.89,87.0,94.0,Medium,Laptop,High,Medium
510,19.0,Female,5.45,4.18,2.77,7.3,100.0,100.0,Medium,Laptop,Medium,Medium
511,21.0,Male,5.56,8.54,5.79,6.66,86.0,88.0,High,Mobile,High,High
512,20.0,Female,4.77,4.04,2.26,7.31,99.0,94.0,Medium,Tablet,Medium,Medium
513,20.0,Female,6.06,2.76,1.73,8.64,100.0,100.0,Low,Mobile,Low,Low
514,19.0,Male,5.22,6.76,3.59,6.64,83.0,90.0,Medium,Mobile,High,Medium
515,20.0,Female,7.8,4.37,2.73,8.35,100.0,99.0,Medium,Mobile,Medium,Medium
516,22.0,Male,4.48,6.64,3.06,6.79,88.0,84.0,Medium,Mobile,High,Medium
517,21.0,Male,4.69,1.19,0.61,7.27,100.0,100.0,Low,Mobile,Low,Low
518,19.0,Male,4.68,8.78,5.18,6.99,77.0,80.0,High,Laptop,High,High
519,21.0,Female,6.34,7.34,2.98,6.49,93.0,89.0,High,Laptop,High,Medium
520,22.0,Female,5.01,3.0,1.85,8.1,100.0,100.0,Low,Laptop,Medium,Low
521,18.0,Female,6.4,3.04,1.98,5.41,100.0,95.0,Low,Laptop,Medium,Low
522,21.0,Male,4.97,9.34,4.85,6.34,78.0,72.0,High,Laptop,High,Medium
523,20.0,Female,6.16,4.53,2.42,6.93,97.0,90.0,Medium,Mobile,Medium,Medium
524,21.0,Female,5.15,4.33,2.84,6.48,96.0,93.0,Medium,Laptop,Medium,Medium
525,19.0,Male,5.02,1.47,0.93,7.46,100.0,100.0,Low,Mobile,Low,Low
526,18.0,Female,4.61,5.3,2.58,6.68,87.0,87.0,Medium,Tablet,Medium,Medium
527,18.0,Male,5.19,5.54,2.75,7.05,93.0,89.0,Medium,Mobile,Medium,Medium
528,21.0,Female,5.16,7.43,4.49,5.62,82.0,93.0,High,Mobile,High,Medium
529,21.0,Male,5.74,3.2,1.82,7.81,97.0,100.0,Low,Laptop,Medium,Low
530,19.0,Male,4.96,2.96,1.33,8.7,97.0,100.0,Low,Laptop,Low,Low
531,21.0,Male,4.9,6.9,3.4,7.04,81.0,96.0,Medium,Mobile,High,Medium
532,18.0,Female,4.93,8.01,5.37,7.25,82.0,89.0,High,Mobile,High,High
533,20.0,Male,5.9,2.86,1.73,8.5,100.0,100.0,Low,Mobile,Low,Low
534,19.0,Male,2.85,8.16,5.68,7.56,75.0,87.0,High,Tablet,High,High
535,20.0,Female,4.26,6.08,3.83,8.48,95.0,95.0,Medium,Mobile,High,Medium
536,21.0,Female,4.98,8.18,5.58,6.16,81.0,84.0,High,Mobile,High,High
537,19.0,Male,2.88,5.86,2.72,6.45,84.0,87.0,Medium,Mobile,Medium,Medium
538,20.0,Male,3.5,0.96,0.61,8.63,100.0,100.0,Low,Mobile,Low,Low
539,22.0,Male,6.4,5.7,2.31,7.63,88.40113941018767,95.0,Medium,Mobile,Medium,Medium
540,20.0,Male,4.48,8.12,4.88,7.2,85.0,90.0,High,Laptop,High,Medium
541,22.0,Female,5.77,4.21,2.28,8.87,97.0,96.0,Medium,Laptop,Medium,Medium
542,19.0,Female,3.44,5.22,2.63,7.17,96.0,96.0,Medium,Mobile,Medium,Medium
543,21.0,Female,5.49,5.65,3.72,7.41,87.0,97.0,Medium,Laptop,Medium,Medium
544,23.0,Male,6.48,0.5,0.33,7.32,100.0,100.0,Low,Mobile,Low,Low
545,18.0,Female,1.6,9.34,3.8,8.04,66.0,86.0,High,Mobile,High,Medium
546,19.0,Female,6.75,4.2,2.45,7.09,100.0,99.0,Medium,Mobile,Medium,Medium
547,21.0,Female,4.39,7.01,3.58,6.55,82.0,86.0,High,Mobile,High,Medium
548,20.0,Female,4.08,5.83,3.06,6.76,96.0,92.0,Medium,Laptop,Medium,Medium
549,21.0,Female,3.29,8.52,5.53,5.98,72.0,72.0,High,Mobile,High,High
550,20.0,Female,1.84,6.81,3.36,6.25,77.0,87.0,Medium,Laptop,High,Medium
551,21.0,Male,5.35,5.53,3.78,6.68,97.0,89.0,Medium,Laptop,Medium,Medium
552,20.0,Female,5.35,4.21,1.91,6.27,100.0,100.0,Medium,Laptop,Medium,Low
553,22.0,Female,3.79,7.6,4.55,6.05,83.0,88.0,High,Tablet,High,Medium
554,21.0,Female,7.16,2.25,1.35,9.0,100.0,100.0,Low,Tablet,Low,Low
555,21.0,Male,2.45,7.29,3.47,7.33,70.0,92.0,High,Mobile,High,Medium
556,20.0,Female,4.44,3.8,1.89,8.18,91.0,98.0,Low,Mobile,Medium,Low
557,20.0,Female,2.73,8.5,5.53,7.44,72.0,80.0,High,Mobile,High,High
558,20.0,Male,4.07,6.32,3.97,8.4,88.0,91.0,Medium,Laptop,High,Medium
559,21.0,Male,4.19,7.29,3.64,5.32,84.0,85.0,High,Mobile,High,Medium
560,20.0,Female,4.97,6.16,3.45,5.98,86.0,91.0,Medium,Tablet,High,Medium
561,21.0,Female,5.13,2.5,1.05,7.06,97.0,97.0,Low,Mobile,Low,Low
562,24.0,Female,3.96,4.28,1.98,6.97,98.0,88.0,Medium,Mobile,Medium,Low
563,22.0,Male,6.12,7.34,4.01,6.49,95.0,85.0,High,Mobile,High,Medium
564,20.0,Female,7.29,6.33,2.7,6.58,89.0,85.0,Medium,Laptop,High,Medium
565,22.0,Male,3.96,8.36,5.46,6.7,87.0,82.0,High,Mobile,High,High
566,20.0,Male,3.35,6.81,4.19,6.87,88.0,85.0,Medium,Mobile,High,Medium
567,18.0,Male,6.85,4.07,2.78,6.81,100.0,100.0,Medium,Mobile,Medium,Medium
568,19.0,Male,3.24,4.41,2.68,5.58,100.0,95.0,Medium,Mobile,Medium,Medium
569,18.0,Male,4.04,6.21,4.24,6.16,82.0,87.0,Medium,Mobile,High,Medium
570,20.0,Male,5.05,1.37,0.78,7.49,100.0,100.0,Low,Mobile,Low,Low
571,21.0,Male,2.1,9.35,5.42,6.13,72.0,82.0,High,Mobile,High,High
572,23.0,Male,3.9,6.88,4.77,5.92,78.0,94.0,Medium,Mobile,High,Medium
573,21.0,Male,2.73,8.45,5.01,6.12,67.0,84.0,High,Tablet,High,High
574,20.0,Male,5.46,2.84,1.16,6.73,100.0,96.0,Low,Tablet,Low,Low
575,22.0,Male,3.79,8.49,5.24,6.4,80.0,89.0,High,Mobile,High,High
576,18.0,Female,2.42,10.46,7.03,5.25,54.0,79.0,Very High,Mobile,High,High
577,21.0,Male,4.85,3.36,2.15,6.85,98.0,98.0,Low,Mobile,Medium,Medium
578,22.0,Male,3.76,7.54,4.34,5.65,80.0,84.0,High,Tablet,High,Medium
